Id,SalePrice
1610,151959.95987533178
1611,132666.13233552803
1612,189533.8322525809
1613,169584.7952636187
1614,127888.96653079719
1615,87347.98225059299
1616,61944.31615842819
1617,82625.75775054259
1618,136177.2766770015
1619,148106.4034171073
1620,174565.51102378778
1621,137828.54257778707
1622,150792.67889899798
1623,254651.83257132626
1624,197251.5458046726
1625,113568.41469620887
1626,168579.92305233405
1627,188216.13683543509
1628,276298.5774022643
1629,170449.44694083207
1630,357164.054909039
1631,252458.40948484643
1632,254085.42501350772
1633,166678.60734368453
1634,178140.31025964313
1635,173792.39773608226
1636,151766.99532388063
1637,215422.2223692409
1638,181747.68141379108
1639,183070.44386222409
1640,239078.44110564308
1641,174271.41421423163
1642,240986.55832341858
1643,223521.06357906028
1644,239516.302630783
1645,223903.0956664534
1646,156654.12279704036
1647,150674.6126565382
1648,127079.15343769031
1649,131704.17618582965
1650,118605.21941698507
1651,119249.84180632822
1652,97083.03263562887
1653,100769.52679872418
1654,144293.96103288978
1655,128778.66771694677
1656,141437.5824317856
1657,151392.4203666966
1658,142491.35984486723
1659,128369.98386953963
1660,151829.9634663084
1661,426479.95067059464
1662,394012.88738898555
1663,380303.1798297846
1664,457818.8333846727
1665,332257.2692742192
1666,309726.382801933
1667,367886.9018661405
1668,353783.2538542897
1669,318673.3471302637
1670,355357.73529576807
1671,258113.9482463788
1672,409327.20555938664
1673,289526.0132804636
1674,250323.52854804328
1675,195205.01665451904
1676,200209.118776763
1677,208933.75052343516
1678,508423.54612949415
1679,362021.88134102756
1680,342094.7786533904
1681,279797.7184203471
1682,311403.49176771403
1683,186560.43005345447
1684,169030.08916314895
1685,166579.74834880655
1686,160095.0207778649
1687,161005.14407612584
1688,180861.2867626139
1689,184862.78824425998
1690,185455.71520948454
1691,177437.48190992602
1692,257058.15243432432
1693,170909.15560221576
1694,179833.61620960553
1695,168021.87803819557
1696,265971.07041459193
1697,172818.39368406692
1698,336440.4773564292
1699,319156.8450868249
1700,258416.21115146874
1701,281778.0374601851
1702,242069.47827856184
1703,230451.5897624929
1704,272091.07416514144
1705,238644.58732776617
1706,140850.9840021394
1707,223736.0634914188
1708,201299.4346118236
1709,277742.5952259784
1710,229371.83054237446
1711,269605.4102745071
1712,259630.59907522952
1713,266655.10145563306
1714,227857.96370087707
1715,209753.19686634495
1716,181430.47787215345
1717,167147.22509316207
1718,146112.07008067926
1719,216844.7310767299
1720,241631.40177181992
1721,144065.37570289345
1722,120629.53741718375
1723,153585.80050761346
1724,214704.97825465622
1725,244059.03225450203
1726,186961.2641930404
1727,158541.88514955706
1728,152838.1195983166
1729,176041.24798902706
1730,157033.15831970487
1731,103170.9217393448
1732,132044.10259529238
1733,109982.88231580889
1734,124498.4823225365
1735,99720.59881700085
1736,91648.12488532375
1737,318290.39485512255
1738,250671.44701008493
1739,254042.04531469257
1740,228054.98600749474
1741,198426.34761197568
1742,166400.59689409367
1743,161795.8204111615
1744,347100.7396297379
1745,233527.29593133213
1746,201139.26632686512
1747,220716.07260629017
1748,223558.36719832255
1749,139579.4496363735
1750,130646.06688106048
1751,234472.31984018188
1752,108950.4189028773
1753,151688.70394554138
1754,195071.3618645068
1755,158763.4384680816
1756,152202.19605414572
1757,113415.50299033779
1758,159536.99374746098
1759,161852.89035396778
1760,174355.3152950521
1761,157951.9069789901
1762,193472.64995836807
1763,174948.4173541668
1764,115721.66681832598
1765,182808.2976741233
1766,190372.46859365632
1767,222459.08751411512
1768,145787.7854195172
1769,152333.3018982326
1770,145562.01435991464
1771,129837.57063933442
1772,132820.9217154242
1773,121925.96141548226
1774,147500.37332027953
1775,137921.6730556162
1776,129221.60090902811
1777,109154.87698379272
1778,145129.28565744316
1779,135863.57100497978
1780,145165.4617649382
1781,123496.51723383728
1782,80328.28879154543
1783,138881.20034325446
1784,101565.10733987318
1785,125200.88410129161
1786,119596.19481971397
1787,138834.29850312066
1788,67122.5304924326
1789,102613.6096152972
1790,61602.12780649595
1791,182058.78219959236
1792,163468.95111193962
1793,116851.98362982861
1794,154235.33929532097
1795,126077.25439679225
1796,147309.33103539774
1797,120385.78909038896
1798,130377.88614483795
1799,93073.94108389299
1800,124408.3607582697
1801,128082.747252022
1802,104616.60080333179
1803,152037.27038585645
1804,121953.46671716214
1805,126270.28790900705
1806,131105.7232854333
1807,126699.72706654479
1808,118943.31974830403
1809,123638.71165606639
1810,151020.74030739744
1811,78251.98767623844
1812,117520.78776343889
1813,149119.4140311969
1814,108692.8290403118
1815,77329.1237146387
1816,102862.62253191392
1817,123335.1902927855
1818,154652.08086671372
1819,135511.41606160224
1820,17335.463315320172
1821,82591.47252326595
1822,151442.54047865144
1823,26719.566508472257
1824,122110.66676144977
1825,151277.0402544757
1826,101303.67417795703
1827,101019.73818690726
1828,152947.6775709895
1829,132353.7562933332
1830,150856.10994909896
1831,146583.5800277477
1832,29263.33989644324
1833,133049.44714404474
1834,122783.24811338464
1835,145253.39039858844
1836,135801.82068605564
1837,81779.46747410769
1838,96086.25064683237
1839,135668.80201303976
1840,173606.33320879086
1841,120209.20343073149
1842,69258.79107101733
1843,142512.20596958802
1844,134961.19478461557
1845,140039.45843406243
1846,156210.17609530303
1847,169382.44625078916
1848,89625.55879011095
1849,112948.94780156865
1850,111560.68243737823
1851,133664.7284924342
1852,110540.19683531683
1853,114277.7293709796
1854,161968.78855635197
1855,142848.89275212877
1856,217165.78826986087
1857,131026.38210548495
1858,157253.79585997012
1859,112699.7180446408
1860,162627.8450979027
1861,116995.79616690143
1862,282067.8344490701
1863,272606.9160127603
1864,272631.40329485666
1865,365376.84136018157
1866,345641.16796406865
1867,221136.37968776983
1868,288715.3346296401
1869,204138.16496676664
1870,224167.65145462
1871,257757.82447905128
1872,166825.0691127136
1873,245427.96471500007
1874,152978.18353550902
1875,189535.33479186537
1876,203049.24614658346
1877,207345.11273932955
1878,198087.6316857517
1879,145467.5653798926
1880,131989.929413281
1881,241572.30623186784
1882,243332.85458502133
1883,182377.44632573077
1884,200899.43172439828
1885,225650.6834930531
1886,285162.73556949233
1887,213702.97039405856
1888,264654.07333739323
1889,164355.1425032164
1890,102092.27080714065
1891,92412.30141364675
1892,114839.89124155928
1893,135533.30896487914
1894,111492.5279599803
1895,133231.15038426663
1896,133224.84715424478
1897,134148.63911024897
1898,98188.5159348171
1899,150590.7348446609
1900,153108.55015520152
1901,197357.47303212984
1902,182881.74342103608
1903,236270.5095962977
1904,173881.14385697633
1905,190685.29258999924
1906,182920.82084684994
1907,213106.6359663791
1908,110186.12549274537
1909,131700.53244917298
1910,125245.22277528157
1911,223126.74959531275
1912,305691.2438935124
1913,148801.08338666032
1914,40366.866718562844
1915,341415.25233678136
1916,77045.05670728622
1917,234933.05776370293
1918,130357.05053235183
1919,145185.4860530991
1920,169490.0836086221
1921,384743.89708635065
1922,355682.26210063155
1923,242056.85752486915
1924,222647.8653235088
1925,200430.82778061938
1926,391611.95038733294
1927,133744.7902363543
1928,161717.55801617543
1929,109950.75586461162
1930,113578.51353773162
1931,131851.8421648469
1932,140241.93260544867
1933,205038.9122014464
1934,183197.19885948158
1935,165176.12611405706
1936,198991.12612491884
1937,183417.03407495713
1938,168983.59099040212
1939,279941.1887349006
1940,214500.35376228738
1941,167697.85016880053
1942,154322.96567532668
1943,243004.49209132622
1944,369966.51953162684
1945,411392.76748891256
1946,173082.48817356105
1947,92132.15251145116
1948,178147.77756842296
1949,224457.71569766453
1950,171778.7870170764
1951,240057.96043333114
1952,195086.6120255266
1953,183250.86786681475
1954,180832.25642148018
1955,122773.79723936079
1956,301285.34606769576
1957,151331.90167449176
1958,250626.11250371143
1959,121304.98295683283
1960,108462.24274773747
1961,123664.73733032087
1962,96612.91697670947
1963,107887.48942087105
1964,111771.61463987992
1965,133639.6948004493
1966,143223.37367637764
1967,309659.2772498183
1968,375562.87023164565
1969,381165.12922081444
1970,402086.54413805716
1971,488197.64137681224
1972,381118.2739746389
1973,279782.3931724504
1974,327171.61798214633
1975,275253.26355753536
1976,277407.58664234454
1977,357383.3135328724
1978,336418.9339645845
1979,327055.4855986354
1980,199904.63065411046
1981,360710.12404970045
1982,218840.23314972484
1983,206193.54352448025
1984,169943.59630413912
1985,226526.86046976072
1986,213988.29039702725
1987,208934.0615030774
1988,165554.99318716853
1989,183276.68663340906
1990,203889.10361921255
1991,227691.43448048472
1992,218434.02247639443
1993,166210.08471045626
1994,232472.4305748912
1995,180228.35741846633
1996,283259.03803183173
1997,324449.3043681884
1998,312102.40495882125
1999,296153.9758341068
2000,319699.68215280387
2001,266016.77800956165
2002,240410.30386544098
2003,247317.80919266987
2004,282942.80535114295
2005,225528.63633662084
2006,231568.83735609395
2007,244147.93653266114
2008,245646.23152530647
2009,201467.553416312
2010,189731.80674578605
2011,127941.46296195098
2012,170139.66675513674
2013,177860.07269337898
2014,185449.37189394055
2015,220882.59189938626
2016,194301.45598633023
2017,190692.12596926984
2018,103649.74360005192
2019,144380.75346612243
2020,76104.41570082809
2021,88916.89854947424
2022,220782.23442823725
2023,150142.64411342327
2024,277569.1429577001
2025,371132.3827098076
2026,177573.86403643683
2027,158353.3632044594
2028,155994.65103160843
2029,175918.97107787893
2030,274469.47549969377
2031,255738.33639518297
2032,268790.490734827
2033,267214.37017902546
2034,184196.7931105975
2035,233194.3694138347
2036,208981.53748766409
2037,230576.21006627602
2038,382588.38832477113
2039,245702.93585624796
2040,350613.8309847371
2041,303045.5091922175
2042,210046.75485676294
2043,176663.00708571047
2044,176420.34910145128
2045,194191.5505481994
2046,157013.21460049687
2047,142980.2926757329
2048,136939.386209825
2049,133125.28317944414
2050,158768.67180259887
2051,92095.74722162558
2052,114503.10748869015
2053,150629.61284480535
2054,108567.13273330321
2055,171231.93094959698
2056,129095.43917119285
2057,97204.03276267387
2058,205255.06397558912
2059,131570.35329959897
2060,185866.0984473084
2061,175512.16488808772
2062,125850.70432691759
2063,115909.86801376483
2064,138712.286858882
2065,64993.96070022308
2066,155328.622588482
2067,102451.6242340882
2068,149736.06853716058
2069,81585.44264705473
2070,108722.55213564777
2071,93492.8169959051
2072,149591.03733243153
2073,112945.7509508692
2074,179814.45683212398
2075,172838.73603282595
2076,131795.78169517982
2077,172760.55376195302
2078,130674.68713637696
2079,122673.59699739494
2080,123114.3366154227
2081,126083.97081278528
2082,133412.635747994
2083,151684.69435987232
2084,106536.38036801576
2085,113334.15178776161
2086,92878.02922620077
2087,113812.5362875386
2088,97628.35801046347
2089,76511.74825952481
2090,124098.87002295934
2091,120261.2129150916
2092,134388.86751590128
2093,130929.01752577197
2094,113268.24422405177
2095,167931.56949866947
2096,81618.50952402045
2097,106972.12311536391
2098,165521.28913162524
2099,56651.35794751282
2100,97252.62227235328
2101,114883.35050385556
2102,87447.7654196707
2103,93981.49840728643
2104,107992.70050731374
2105,149598.3774983486
2106,121400.24393192855
2107,178722.68426640783
2108,125161.53882147142
2109,118592.23635020333
2110,101782.94860485087
2111,139931.72945148384
2112,142034.1330164824
2113,126810.96421693909
2114,120619.86504312736
2115,165505.76424527515
2116,116964.25558796294
2117,159092.041368554
2118,113762.9110230098
2119,113356.08986564713
2120,113676.1312791741
2121,108254.11790632163
2122,126522.83540913285
2123,77728.25795179559
2124,169797.48420825897
2125,130698.04235315023
2126,152747.9535930242
2127,188585.56082483893
2128,127014.24695391205
2129,64699.722221631615
2130,140342.34023263605
2131,111701.68828187566
2132,109858.30937933188
2133,104952.09559138956
2134,124067.45969087371
2135,119007.84209041251
2136,43984.254455232876
2137,97852.34325467327
2138,133606.47565934825
2139,133137.01550816567
2140,148342.11235802562
2141,156366.22208500974
2142,126985.4998448948
2143,151640.69738162638
2144,163855.753737833
2145,139042.29561089582
2146,174597.80123781008
2147,162691.36647616612
2148,122541.17506416733
2149,135797.81782500958
2150,228667.3384011177
2151,118434.40034991517
2152,203318.1039731357
2153,195596.36755957938
2154,101598.46950015692
2155,124309.92658862137
2156,276250.1721912291
2157,233517.06296375056
2158,242710.55881496426
2159,211175.297520693
2160,185712.4033982587
2161,234989.45609936095
2162,394158.6861506897
2163,358898.59388859465
2164,254193.96052951994
2165,198744.07024221757
2166,159378.04356269544
2167,226056.4553076389
2168,198226.47382317384
2169,190256.6155809266
2170,226753.27837339544
2171,158922.14042940037
2172,138669.8391824037
2173,186799.52240229808
2174,222965.92215859806
2175,297291.0953206311
2176,315105.1384606
2177,249064.8060811899
2178,217148.59546412033
2179,131592.6621435652
2180,213960.91899215645
2181,187016.68108583818
2182,219253.83231581002
2183,184802.7596635038
2184,121638.6314225661
2185,103427.44325646696
2186,146597.0475805981
2187,142701.04272674187
2188,149844.82477716554
2189,272634.1829414545
2190,84752.75766396149
2191,48773.30610123003
2192,90065.98402072903
2193,123780.84522467596
2194,95128.06336528892
2195,67003.6054563816
2196,110218.44853533711
2197,128455.56368395835
2198,150903.12321099383
2199,196144.57745345205
2200,154978.29148645626
2201,147815.0575246492
2202,213995.05045843785
2203,133445.67581559968
2204,192749.54467188843
2205,139100.00402093062
2206,149202.66102199932
2207,261879.38136148753
2208,247574.13152127014
2209,272371.6339348712
2210,123806.91469076066
2211,106218.59744307789
2212,118968.23883781838
2213,110399.02737499321
2214,126964.06818556697
2215,99943.26354969968
2216,161812.2036760261
2217,95193.08587582633
2218,68353.45059610305
2219,47842.722021471156
2220,30333.393560879864
2221,342057.7201475156
2222,291160.2328659531
2223,277963.0614845272
2224,203947.85561466563
2225,109653.15130483212
2226,200481.1687922819
2227,182286.68864101055
2228,285881.4059951192
2229,263635.07317690505
2230,157440.0712541895
2231,219062.87459043154
2232,186337.82823969575
2233,180794.81028944853
2234,246879.63218747848
2235,223042.2588566912
2236,259666.20682673913
2237,306127.00739456475
2238,196594.77835563148
2239,118641.80078611916
2240,150242.98166226372
2241,137283.13400003692
2242,116644.72059460856
2243,115820.08759961271
2244,107641.96474707074
2245,131426.46061370184
2246,135434.11530731863
2247,111468.61182973976
2248,122804.19783368337
2249,114371.85801803823
2250,127113.0121365769
2251,170405.17251343522
2252,189226.90066029955
2253,161497.32376330928
2254,183112.82876621146
2255,187907.31744556993
2256,166499.21151487675
2257,214058.46572378196
2258,149834.2715066736
2259,179165.43856648135
2260,158323.5186825432
2261,217354.3763884769
2262,250417.41526036066
2263,369393.07977969456
2264,481600.1675579751
2265,151425.74098169775
2266,338291.2702423354
2267,388344.9508439377
2268,429871.08898061735
2269,145872.47371798914
2270,186638.998554384
2271,213114.94973614515
2272,184361.53259458032
2273,151672.99907711847
2274,179138.9124430434
2275,164716.71250847314
2276,198165.03347497148
2277,185002.44985316944
2278,147089.92817201908
2279,123319.3755205853
2280,119484.6851064298
2281,140861.14014656795
2282,166022.01212161704
2283,113636.94669422074
2284,114707.73978654742
2285,153490.6660662911
2286,121119.16485156098
2287,381383.4207009581
2288,301254.779678051
2289,337496.03045472805
2290,444539.96972722595
2291,338424.11311764497
2292,460835.1187000296
2293,446688.16631880956
2294,390148.85053351277
2295,524529.1858298602
2296,285275.1775382568
2297,359316.2867296621
2298,370197.42322303436
2299,335651.19441796845
2300,325941.75669013325
2301,319244.412146559
2302,253956.9631830902
2303,251342.63394050044
2304,265681.1588916347
2305,209817.91749852707
2306,197210.51002188292
2307,198266.32282854838
2308,227165.75060865353
2309,306658.5514265828
2310,216881.16449521406
2311,210528.33015298579
2312,191668.54260990338
2313,169566.39125483317
2314,191972.1910139478
2315,186235.64638311396
2316,199006.1884299272
2317,193125.5009979813
2318,183812.92610927782
2319,187417.82256810777
2320,187894.81815024748
2321,240883.48123273047
2322,200096.32339867574
2323,197056.9130659564
2324,172135.225046599
2325,211831.76489560437
2326,168552.47738533764
2327,195447.65811982634
2328,212520.28676617186
2329,191341.27508819482
2330,182511.39113328222
2331,332233.6280291143
2332,397984.2720435583
2333,316562.81671217986
2334,259906.7392297569
2335,292505.64229304774
2336,318311.1640265689
2337,198881.9866145978
2338,261840.1812548512
2339,214336.43564425083
2340,447973.4178727398
2341,207882.9867749098
2342,229302.3716192023
2343,217643.41905041848
2344,209069.9501714088
2345,230766.70255509182
2346,225540.09106377087
2347,207589.4339650339
2348,253552.5942087163
2349,209062.00623795416
2350,307257.6941461539
2351,277961.406120726
2352,245010.32039713237
2353,250156.9931069807
2354,160932.654848815
2355,145185.4319621384
2356,146838.8973515554
2357,188910.8969016595
2358,199055.80540960416
2359,114087.79397106197
2360,114640.04342075429
2361,156897.96136568888
2362,267356.87313886394
2363,140840.5362077053
2364,163506.6154998552
2365,209748.6073521103
2366,208841.58379514192
2367,232375.19646491823
2368,225782.38188330346
2369,235139.21816610708
2370,174448.1628341259
2371,154970.20827383938
2372,206231.44104027766
2373,306871.5080897802
2374,322317.754386733
2375,263476.0336834994
2376,285263.78683305107
2377,355428.0555223648
2378,147486.63299715717
2379,214771.9088934877
2380,135830.05045765705
2381,167071.73250117304
2382,201696.46193430864
2383,193958.93297620947
2384,233006.40373549584
2385,144729.47879258118
2386,127369.52367761511
2387,127240.81805754497
2388,100566.2698534976
2389,107767.82141694162
2390,155336.9048378965
2391,141883.06073121383
2392,117564.1131859719
2393,166254.13134189282
2394,136489.57250995326
2395,212738.9448708468
2396,134125.0596750878
2397,212899.65638678503
2398,138556.38185912053
2399,68176.03860012477
2400,85224.17911344137
2401,139855.34980715945
2402,130560.37751048297
2403,139675.03180991783
2404,143368.25738100638
2405,148174.04943227192
2406,145539.36070689905
2407,128600.02035513692
2408,126763.57434200923
2409,106998.67667207953
2410,179649.78229626312
2411,116042.05729190374
2412,157422.5170891593
2413,123816.56774375713
2414,157433.98450381175
2415,128670.60272594
2416,123271.64281911241
2417,130349.29814548348
2418,133356.86497012211
2419,144000.6071019327
2420,125643.55998346483
2421,464034.7807120876
2422,93054.28386286277
2423,115192.16384011965
2424,131113.3267258696
2425,215951.2203697522
2426,140976.31904390216
2427,132090.7839147111
2428,182978.45863049058
2429,99577.8209384107
2430,129097.63429585821
2431,85944.88026432936
2432,156226.39966921927
2433,168814.05813735974
2434,153348.76552345004
2435,182168.05681390298
2436,108577.5493804785
2437,87879.88474200177
2438,107312.69597581436
2439,82684.39736678108
2440,128903.0850296902
2441,93971.7452492966
2442,89942.24583559603
2443,128080.96376136236
2444,125397.45081077567
2445,96699.4574834356
2446,137599.08895379404
2447,206250.70112726974
2448,152584.20013020386
2449,112232.83814421431
2450,152514.6925306679
2451,122798.13652863313
2452,205641.7249037792
2453,101363.79254314663
2454,122410.99674922497
2455,106204.54334593736
2456,171157.38824046502
2457,151496.101629088
2458,137736.3625970715
2459,118853.58837049684
2460,136519.46861878163
2461,137138.58393615184
2462,134180.09179674022
2463,129810.40746840849
2464,191600.57143666947
2465,146073.54762309985
2466,122630.28035481312
2467,124133.88541550768
2468,73939.66777428662
2469,85066.96937427868
2470,203031.4959675141
2471,225373.54487976627
2472,172602.22327167366
2473,150223.04228948624
2474,99100.12452290318
2475,208700.21100620975
2476,118499.62571679657
2477,116720.39830176817
2478,144455.53838401978
2479,104759.02371023652
2480,155328.2486734412
2481,124974.84691821388
2482,101142.90991597075
2483,101407.77240947254
2484,121874.45888903404
2485,128778.90999494065
2486,156783.94511146387
2487,180247.84819831274
2488,167111.86668155153
2489,149768.54142776693
2490,138388.97876074884
2491,77351.32110152404
2492,186039.13801770995
2493,139928.99749501885
2494,144505.77537819982
2495,79069.58373957647
2496,208739.2593045315
2497,160526.9873673331
2498,122924.22057426954
2499,86715.36451736474
2500,115530.72567603848
2501,147567.19050786347
2502,160868.04267151945
2503,99680.65532790934
2504,594867.0327999307
2505,221158.7803451803
2506,254883.90786918075
2507,284212.4894060915
2508,255379.47852559836
2509,206111.0986748268
2510,215178.48942614836
2511,170363.51066346647
2512,209660.73743695478
2513,218694.11185902762
2514,276196.1606728359
2515,171757.47570761744
2516,174183.0117570782
2517,160565.4332147399
2518,152856.25369269546
2519,250132.99325736437
2520,224435.19316309295
2521,184531.11480963402
2522,217105.19045345037
2523,111420.21741192394
2524,131876.37932205474
2525,158707.74215414657
2526,166481.29265001122
2527,125173.46360122615
2528,147574.17001523968
2529,59912.466591182194
2530,133148.68183118443
2531,257688.95929109264
2532,219103.01263246522
2533,191562.97632690595
2534,240552.84036274062
2535,284916.9790825724
2536,231823.5571522197
2537,264144.033113929
2538,189794.8854917459
2539,180529.3149638168
2540,183115.94662467716
2541,173260.07748602907
2542,163313.60964525293
2543,99150.46396681273
2544,121872.03227514775
2545,128017.36128897821
2546,108266.55557225269
2547,136673.01944405428
2548,146871.56431137843
2549,150714.48949367498
2550,794472.8146094137
2551,139492.3594248785
2552,134713.57490927755
2553,55262.60795678802
2554,76492.21301243339
2555,89989.96546156784
2556,95490.29134051665
2557,104083.68990441148
2558,154767.2650676065
2559,145548.63692759234
2560,161909.1724111163
2561,152845.55089655513
2562,153399.38129138752
2563,162608.09223375778
2564,214097.56965163664
2565,170455.98704666662
2566,175809.09660421754
2567,139954.26415513502
2568,226680.62639318535
2569,239701.1777329726
2570,115294.0698022712
2571,219487.41598880233
2572,168920.6634782508
2573,220672.4461692085
2574,70922.65326499162
2575,142008.8672404481
2576,124936.07179755981
2577,164143.78268211856
2578,62867.015755460015
2579,64507.54444351612
2580,68286.22396127485
2581,112896.4172257166
2582,108303.52200313545
2583,298288.9353733229
2584,175809.07585739082
2585,179613.09667238768
2586,214459.34632675783
2587,206198.33178849876
2588,144231.97154373434
2589,135806.04451742812
2590,193995.17081231743
2591,213122.87109599216
2592,221608.2985887955
2593,260936.34913799283
2594,173836.085465671
2595,213196.37695918954
2596,275336.7282436628
2597,193597.499718651
2598,272819.2887022168
2599,357468.74982381903
2600,648898.8479520865
2601,107587.95397202374
2602,64350.92886868285
2603,98869.59140304338
2604,82410.15847911226
2605,53884.28493744087
2606,133162.6635124433
2607,207139.84415440558
2608,197274.60798448982
2609,160295.94125691522
2610,103782.01234097633
2611,226854.04592795053
2612,169035.78605711463
2613,128050.36239175881
2614,117228.82155877733
2615,150135.32038886868
2616,149550.64183223815
2617,211875.21815674793
2618,191547.70962802882
2619,197796.13158914927
2620,186201.70115543494
2621,183122.66058806996
2622,180464.39325400564
2623,249221.36442547932
2624,289065.33669366513
2625,298972.9368850203
2626,173398.88571500068
2627,186390.69473569375
2628,480333.84966212674
2629,549161.419994274
2630,403423.9726128822
2631,517358.7568688369
2632,426472.17757675936
2633,338985.857706795
2634,427693.8158364622
2635,130798.31454448517
2636,162877.128584613
2637,181441.53271059267
2638,264299.0553538874
2639,182517.55280585738
2640,144610.1319165447
2641,106491.73666142707
2642,168624.28603396175
2643,104000.47890903326
2644,114981.96775118049
2645,108320.38582174106
2646,91696.7272987145
2647,96476.90679619269
2648,140697.1818742901
2649,153576.49983238243
2650,136177.96256209453
2651,132973.64143449004
2652,394918.79102799436
2653,254962.279315015
2654,268095.6298893823
2655,411211.4432382695
2656,335846.3550233995
2657,370957.32294763555
2658,322966.50518881436
2659,319287.5945248351
2660,351213.2170210393
2661,379096.10781289067
2662,380007.12122368184
2663,283679.44811696373
2664,298768.8246430658
2665,337456.6478438369
2666,307815.79679337266
2667,185086.932916477
2668,188892.88714190974
2669,184826.3028368857
2670,274124.7548029368
2671,186827.56099119794
2672,194327.7576116743
2673,197482.00854248053
2674,199184.99713887885
2675,185753.08705337736
2676,181265.29118415934
2677,201885.60537840024
2678,226585.27015665796
2679,268531.9123830453
2680,289430.05984705174
2681,407171.5523652055
2682,301488.94197200995
2683,479240.87272464385
2684,307787.45314442366
2685,333805.07596182264
2686,267683.6449412553
2687,307673.19707063923
2688,218964.30659768532
2689,221733.89057809647
2690,398290.09530349384
2691,199917.06109096482
2692,153669.57024935322
2693,205975.01637272094
2694,142964.82283974835
2695,191599.6146629899
2696,181218.73923555872
2697,187127.1879696599
2698,211529.6983584496
2699,160875.06154745066
2700,133695.28198405166
2701,128529.49684331902
2702,92588.22398964688
2703,110861.06253964134
2704,141295.29528995103
2705,126213.8177831879
2706,84211.18423888567
2707,95935.43509951842
2708,146542.79581010243
2709,115230.6115864034
2710,130810.34863440087
2711,390439.44841221644
2712,409768.13969485374
2713,173902.10787103025
2714,146069.8429378924
2715,162685.610229757
2716,121507.3035944399
2717,204580.9754479805
2718,240597.84105402624
2719,165540.91083229176
2720,171917.47586917185
2721,125278.23542382773
2722,158613.27375616477
2723,134802.0673856343
2724,116541.43610502
2725,121585.587258363
2726,155513.25284179274
2727,185520.2069827089
2728,164739.41154427468
2729,141165.3519750021
2730,151835.792362095
2731,114563.94332376384
2732,138933.4969730978
2733,154718.7009303928
2734,133291.7855536051
